"scale(hair)","5 %","95 %","N_id","tie_effect","detect_effect","p-value","se","approach","sim","sr_sigma","sr_rho","dr_sigma","dr_rho","exposure_sigma","exposure_baseline","NG","mean.between.GR","mean.within.GR","prediction_correlation","z","MOE","ci5","ci95","resid"
0.203916115001911,-0.0982818656347016,0.506114095638522,30,-0.57,-0.1083,0.2064,0.177420319732453,"2.Rates weigthed permuted",3,"1.7/0.8",0.5,1.2,0.8,1,40,1,6,9,0.336041126306267,0.337388281967238,0.0598595368606103,0.277528745106628,0.397247818827849,-0.907388281967238
-1.57679097526211e-15,-3.69278331701013e-15,5.3920136648591e-16,30,-0.57,-0.1083,0.215183179928967,1.24229830071496e-15,"3.SRI",3,"1.7/0.8",0.5,1.2,0.8,1,40,1,6,9,NA,-0.372589008039491,-4.62866691552531e-16,-0.372589008039492,-0.372589008039491,-0.197410991960509
-1.57679097526211e-15,-3.69278331701013e-15,5.3920136648591e-16,30,-0.57,-0.1083,0.3482,1.24229830071496e-15,"3.SRI permuted",3,"1.7/0.8",0.5,1.2,0.8,1,40,1,6,9,NA,-0.372589008039491,-4.62866691552531e-16,-0.372589008039492,-0.372589008039491,-0.197410991960509
-1.57679097526211e-15,-3.69278331701013e-15,5.3920136648591e-16,30,-0.57,-0.1083,0.215183179928967,1.24229830071496e-15,"3.SRI weigthed",3,"1.7/0.8",0.5,1.2,0.8,1,40,1,6,9,NA,-0.372589008039491,-4.62866691552531e-16,-0.372589008039492,-0.372589008039491,-0.197410991960509
-1.57679097526211e-15,-3.69278331701013e-15,5.3920136648591e-16,30,-0.57,-0.1083,0.4322,1.24229830071496e-15,"3.SRI weigthed permuted",3,"1.7/0.8",0.5,1.2,0.8,1,40,1,6,9,NA,-0.372589008039491,-4.62866691552531e-16,-0.372589008039492,-0.372589008039491,-0.197410991960509
-0.715,-1.18,-0.187,30,-0.9,-0.162,0.014,0.00991311877526342,"strand",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.9992927674833,-0.720040281973817,-0.00713784483818061,-0.727178126811997,-0.712902437135636,-0.179959718026183
-4.90477310394803,-7.24265499330873,-2.56689121458733,30,-0.9,-0.162,0.00131724464703516,1.37431037333381,"2.Rates",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.559164269273201,-1.04897795014128,-1.4416212782776,-2.49059922841888,0.392643328136316,0.148977950141281
-4.90477310394803,-7.24265499330873,-2.56689121458733,30,-0.9,-0.162,0.0012,1.37431037333381,"2.Rates permuted",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.559164269273201,-1.04897795014128,-1.4416212782776,-2.49059922841888,0.392643328136316,0.148977950141281
-4.77428243898451,-7.03289772441346,-2.51566715355556,30,-0.9,-0.162,0.00122748792433781,1.32771395777573,"2.Rates weigthed",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.559164269273201,-1.05690474818464,-1.40326718620419,-2.46017193438882,0.346362438019552,0.156904748184637
-4.77428243898451,-7.03289772441346,-2.51566715355556,30,-0.9,-0.162,0.0082,1.32771395777573,"2.Rates weigthed permuted",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.559164269273201,-1.05690474818464,-1.40326718620419,-2.46017193438882,0.346362438019552,0.156904748184637
-2.58378261652115,-3.68016052303279,-1.48740471000951,30,-0.9,-0.162,0.000410212922258786,0.644499423546575,"3.SRI",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.596584169045735,-1.17832665232283,-0.75943084817163,-1.93775750049446,-0.418895804151201,0.278326652322831
-2.58378261652115,-3.68016052303279,-1.48740471000951,30,-0.9,-0.162,0.001,0.644499423546575,"3.SRI permuted",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.596584169045735,-1.17832665232283,-0.75943084817163,-1.93775750049446,-0.418895804151201,0.278326652322831
-2.58378261652115,-3.68016052303279,-1.48740471000951,30,-0.9,-0.162,0.000410212922258786,0.644499423546575,"3.SRI weigthed",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.596584169045735,-1.17832665232283,-0.75943084817163,-1.93775750049446,-0.418895804151201,0.278326652322831
-2.58378261652115,-3.68016052303279,-1.48740471000951,30,-0.9,-0.162,0.0036,0.644499423546575,"3.SRI weigthed permuted",4,"1.7/0.8",0.5,1.2,0.8,1,40,3,0,1,0.596584169045735,-1.17832665232283,-0.75943084817163,-1.93775750049446,-0.418895804151201,0.278326652322831
0.614,0.237,0.969,80,0.66,0.2112,0.002,0.00701012702302362,"strand",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.9895274242989,0.83879781420765,0.0058800792242302,0.83291773498342,0.84467789343188,-0.17879781420765
9.14102333146135,6.27684974961005,12.0051969133126,80,0.66,0.2112,9.93901526428328e-07,1.72061226613656,"2.Rates",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.515465742053727,1.59575232963935,2.74567103209345,-1.14991870245411,4.3414233617328,-0.935752329639346
9.14102333146135,6.27684974961005,12.0051969133126,80,0.66,0.2112,0,1.72061226613656,"2.Rates permuted",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.515465742053727,1.59575232963935,2.74567103209345,-1.14991870245411,4.3414233617328,-0.935752329639346
9.14063484040858,6.40227127756664,11.8789984032505,80,0.66,0.2112,3.68895311034881e-07,1.64503365481146,"2.Rates weigthed",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.515465742053727,1.66899584928055,2.74555434180713,-1.07655849252659,4.41455019108768,-1.00899584928055
9.14063484040858,6.40227127756664,11.8789984032505,80,0.66,0.2112,0,1.64503365481146,"2.Rates weigthed permuted",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.515465742053727,1.66899584928055,2.74555434180713,-1.07655849252659,4.41455019108768,-1.00899584928055
0.361819368225868,-0.151160173325973,0.874798909777708,80,0.66,0.2112,0.243924110352673,0.308165293145641,"3.SRI",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.31780383997846,0.352664520627187,0.108678965381144,0.243985555246043,0.461343486008331,0.307335479372813
0.361819368225868,-0.151160173325973,0.874798909777708,80,0.66,0.2112,0.0028,0.308165293145641,"3.SRI permuted",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.31780383997846,0.352664520627187,0.108678965381144,0.243985555246043,0.461343486008331,0.307335479372813
0.361819368225868,-0.151160173325973,0.874798909777708,80,0.66,0.2112,0.243924110352673,0.308165293145641,"3.SRI weigthed",5,"1.7/0.8",0.5,1.2,0.8,1,40,1,0,3,0.31780383997846,0.352664520627187,0.108678965381144,0.243985555246043,0.461343486008331,0.307335479372813
